,word,attr,trans,marktimes,lasttime,have_learn
585,communication,n.,沟通；通讯,0,0,0
586,community,n.,社区；社会,0,0,0
587,commute,v.,通勤,0,0,0
588,commuter,n.,经常往返者,0,0,0
589,telecommuter,n.,（通过在线方式）远距离工作者,0,0,0
590,compact,adj.,紧凑的，紧密的；简洁的,0,0,0
591,compaction,n.,压紧,0,0,0
592,companion,n.,同伴，同事,0,0,0
593,comparable,adj.,可比的，比得上的；类似的,0,0,0
594,comparative,adj.,比较的,0,0,0
595,comparatively,adv.,相当地；比较地,0,0,0
596,compatible,adj.,可以并存的，相容的，协调的,0,0,0
597,incompatible,adj.,矛盾的，不调和的,0,0,0
598,compel,vt.,强迫，使不得不,0,0,0
599,compensate,vt.,补偿，赔偿,0,0,0
600,compensation,n.,补偿，赔偿,0,0,0
601,compensatory,adj.,补偿性的,0,0,0
602,compete,vi.,竞争，比得上,0,0,0
603,competent,adj.,有能力的，能胜任的,0,0,0
604,competence,n.,能力，胜任,0,0,0
605,competition,n.,竞争，竞赛,0,0,0
606,competitiveness,n.,竞争能力,0,0,0
607,competing,adj.,有竞争性的，不相上下的,0,0,0
608,compile,vt.,汇集，编辑,0,0,0
609,complacence,n.,自满，自以为是,0,0,0
610,complaint,n.,抱怨，怨言,0,0,0
611,complain,v.,抱怨；悲叹,0,0,0
612,complement,vt.,补充，使完善,0,0,0
613,complementary,adj.,补充的，补足的,0,0,0
614,complex,adj.,复杂的，费解的；结构复杂的,0,0,0
615,complexity,n.,复杂（性）,0,0,0
616,complicated,adj.,费解的，棘手的；结构复杂的,0,0,0
617,complication,n.,并发症；复杂，复杂性,0,0,0
618,complicity,n.,共谋；同谋，共犯,0,0,0
619,complimentary,adj.,赞美的,0,0,0
620,compliment,n.,恭维，称赞,0,0,0
621,component,n.,成分，组成部分,0,0,0
622,compose,vt.,作曲，写作；组成,0,0,0
623,recompose,vt.,重写；重新安排,0,0,0
624,composition,n.,构成，组成,0,0,0
625,decomposition,n.,分解；腐烂,0,0,0
626,compound,n.,化合物,0,0,0
627,comprehend,vt.,领悟，理解,0,0,0
628,comprehensible,adj.,可理解的，易于了解的,0,0,0
629,comprehension,n.,理解，包含,0,0,0
630,comprehensive,adj.,全面的，综合的,0,0,0
631,compress,vt.,压缩，浓缩,0,0,0
632,compression,n.,浓缩，压缩,0,0,0
633,compressed,adj.,被压缩的，紧凑的,0,0,0
634,comprise,vt.,包含；由…组成,0,0,0
635,compromise,n.,妥协，折衷,0,0,0
636,compulsory,adj.,必须做的，被强制的,0,0,0
637,compute,vt.,计算,0,0,0
638,computation,n.,计算，估计,0,0,0
639,concave,adj.,凹的,0,0,0
640,conceal,vt.,隐藏，隐瞒,0,0,0
641,concede,v.,承认,0,0,0
642,conceive,vt.,构思；设想,0,0,0
643,concentric,adj.,同心的,0,0,0
644,concept,n.,概念，观念,0,0,0
645,conception,n.,观念，认识,0,0,0
646,misconception,n.,误解,0,0,0
647,conceptual,adj.,概念上的,0,0,0
648,concert,n.,音乐会,0,0,0
649,concerted,adj.,商议好的，协定的,0,0,0
650,concerto,n.,协奏曲,0,0,0
651,concise,adj.,简洁的，简明的,0,0,0
652,conciseness,n.,简洁，简短,0,0,0
653,conclude,v.,推断；作出结论,0,0,0
654,conclusive,adj.,最后的，决定性的,0,0,0
655,inconclusive,adj.,非决定的,0,0,0
656,concrete,n.,水泥,0,0,0
657,concurrent,adj.,同时发生的,0,0,0
658,condemn,vt.,谴责,0,0,0
659,condemnation,n.,谴责,0,0,0
660,condensation,n.,压缩，浓缩,0,0,0
661,condense,vt.,使浓缩；精简,0,0,0
662,condenser,n.,冷凝器,0,0,0
663,condiment,n.,调味品,0,0,0
664,condition,n.,条件；状况；健康状况,0,0,0
665,conditioning,n.,（心理）条件作用，训练,0,0,0
666,condor,n.,秃鹰,0,0,0
667,conduct,vt.,做（试验、研究等）；引导，带领,0,0,0
668,conductivity,n.,导电率；传导率,0,0,0
669,conductor,n.,导体,0,0,0
670,cone,n.,圆锥，松果,0,0,0
671,confederate,n.,同盟者，盟友,0,0,0
672,confederacy,n.,联盟,0,0,0
673,confer,v.,颁给，赋予,0,0,0
674,conference,n.,会议；协商会，讨论会,0,0,0
675,confess,vt.,坦白承认,0,0,0
676,confession,n.,承认，招供,0,0,0
677,confide,vt.,吐露（心事），倾诉,0,0,0
678,confident,adj.,有信心的，自信的,0,0,0
679,confidence,n.,信心,0,0,0
680,overconfident,adj.,过于自信的，自负的,0,0,0
681,configuration,n.,轮廓，构型,0,0,0
682,confine,vt.,限制,0,0,0
683,confining,adj.,狭窄的,0,0,0
684,confinement,n.,限制，禁闭,0,0,0
685,confirm,vt.,证实，使…更坚定,0,0,0
686,confirmation,n.,确认，证实,0,0,0
687,conflict,n.,争论，冲突，斗争,0,0,0
688,conflicting,adj.,相冲突的，相矛盾的,0,0,0
689,confluence,n.,汇合；聚集,0,0,0
690,conform,vi.,遵守，顺从；符合,0,0,0
691,conformity,n.,一致，符合,0,0,0
692,nonconformity,n.,不墨守陈规，不一致,0,0,0
693,nonconformist,n.,非国教徒，不尊奉英国国教的基督教新教教徒,0,0,0
694,confront,vt.,面对，正视,0,0,0
695,confuse,vt.,搞乱，使糊涂,0,0,0
696,confuse…with…,词组,把…认为,0,0,0
697,confusion,n.,混乱，混淆,0,0,0
698,congenial,adj.,合得来的；适意的,0,0,0
699,congenital,adj.,先天的，天生的,0,0,0
700,congestion,n.,拥挤，拥塞,0,0,0
701,congested,adj.,堵塞的；拥挤的,0,0,0
702,congratulation,n.,祝贺，道喜,0,0,0
703,congregate,v.,聚集,0,0,0
704,conglomerate,n.,混合,0,0,0
705,congress,n.,国会，议会,0,0,0
706,congressional,adj.,会议的，大会的；国会的,0,0,0
707,congressman,n.,国会议员,0,0,0
708,conifer,n.,松类，针叶树,0,0,0
709,conjectural,adj.,推测的,0,0,0
710,conjecture,n./v.,推测，猜测,0,0,0
711,connect,v.,连接；联系；联合,0,0,0
712,connection,n.,连接,0,0,0
713,disconnect,vt.,分离，断开,0,0,0
714,connoisseur,n.,鉴赏家，行家,0,0,0
715,conscience,n.,良心，良知,0,0,0
716,conscientious,adj.,尽责的，一丝不苟的,0,0,0
717,conscious,adj.,有意识的，神志清醒的,0,0,0
718,consciously,adv.,有意识地，自觉地,0,0,0
719,consciousness,n.,意识，知觉,0,0,0
720,unconscious,adj.,"不省人事的,未发觉的,无意识的",0,0,0
721,consecutive,adj.,连续的,0,0,0
722,consequence,n.,结果，后果,0,0,0
723,consequent,adj.,作为结果的，随之发生的,0,0,0
724,consequently,adv.,从而，因此,0,0,0
725,conservative,adj.,保守的，谨慎的；守旧的,0,0,0
726,conservatism,n.,保守主义，守旧性,0,0,0
727,conservation,n.,保存，保持,0,0,0
728,conservationist,n.,（天然资源的）保护管理论者,0,0,0
729,considerable,adj.,相当大（多）的；值得考虑的；相当可观的,0,0,0
730,considerably,adv.,相当地,0,0,0
731,considerate,adj.,考虑周到的，体贴的,0,0,0
732,consideration,n.,体谅，考虑,0,0,0
733,consistent,adj.,一致的；稳定的，变化少的,0,0,0
734,consistency,n.,浓度，密度,0,0,0
735,consistently,adv.,一贯地,0,0,0
736,consonant,adj.,协调一致的,0,0,0
737,consort,vi.,陪伴，结交,0,0,0
738,consortium,n.,协会，联盟，财团,0,0,0
739,conspicuous,adj.,显著的；显眼的，引人注目的,0,0,0
740,conspiracy,n.,阴谋，共谋,0,0,0
741,constant,adj.,不变的，持续的；一再重复的,0,0,0
742,constantly,adv.,不断地,0,0,0
743,constellation,n.,星座,0,0,0
744,consternation,n.,惊愕，惊慌失措,0,0,0
745,constituent,n.,成分，要素,0,0,0
746,constitution,n.,组织；宪法,0,0,0
747,constitute,vt.,建立（政府），组成，构成,0,0,0
748,constitutional,adj.,宪法的；章程的,0,0,0
749,constrain,vt.,限制，约束,0,0,0
750,constraint,n.,限制，约束,0,0,0
751,constrict,vt.,约束；收缩,0,0,0
752,constricted,adj.,抑制的，约束的,0,0,0
753,construct,vt.,建造；创立,0,0,0
754,construction,n.,建筑，建造,0,0,0
755,consult,vt.,咨询，请教,0,0,0
756,consultant,n.,顾问，咨询者,0,0,0
757,consume,vt.,消费，消耗；大吃大喝,0,0,0
758,consumer,n.,消费者,0,0,0
759,consumption,n.,消耗，消费,0,0,0
760,contact,vt.,使接触，与…联系,0,0,0
761,contagious,adj.,传染性的；有感染力的,0,0,0
762,contain,vt.,包含，容纳,0,0,0
763,container,n.,容器；集装箱,0,0,0
764,contaminate,vt.,弄脏，污染；感染,0,0,0
765,contamination,n.,玷污，污染,0,0,0
766,contemplate,v.,沉思，对…作周密思考,0,0,0
767,contemporary,adj.,当代的，现代的,0,0,0
768,contender,n.,竞争者,0,0,0
769,contention,n.,争论，争辩,0,0,0
770,content,n.,内容；容量,0,0,0
771,contented,adj.,满足的，心安的,0,0,0
772,context,n.,上下文，语境,0,0,0
773,contiguous,adj.,接近的，接壤的,0,0,0
774,contagious,adj.,传染性的；有感染力的,0,0,0
775,continent,n.,大陆,0,0,0
776,continental,adj.,大陆的，大陆性的,0,0,0
777,supercontinent,n.,（地理）超大陆,0,0,0
778,transcontinental,adj.,横贯大陆的，大陆那边的,0,0,0
779,continuation,n.,继续，延长,0,0,0
780,continuity,n.,(时间或空间的)连续性，连贯性,0,0,0
781,continuum,n.,连续统一体,0,0,0
782,contract,v.,收缩,0,0,0
783,contraction,n.,缩短，收缩,0,0,0
784,contractor,n.,定约人，承包人,0,0,0
785,contradict,vt.,同…矛盾，同…抵触,0,0,0
786,contradictory,adj.,反对的，矛盾的,0,0,0
787,contrary,adj.,相反的；对抗的,0,0,0
788,contrast,n.,（对比，对照的）差异,0,0,0
789,controversy,n.,争论，辩论,0,0,0
790,controversial,adj.,引起或可能引起争论的,0,0,0
791,convenient,adj.,方便的；近便的，容易到达的,0,0,0
792,inconvenient,adj.,不便的，有困难的,0,0,0
793,convenience,n.,便利，方便,0,0,0
794,convention,n.,会议；传统,0,0,0
795,conventional,adj.,传统的，习俗的,0,0,0
796,conventionally,adv.,按照惯例地，照常套地,0,0,0
797,unconventional,adj.,非传统的,0,0,0
798,converge,vi.,聚合，集中于一点，会聚,0,0,0
799,conversation,n.,会话，非正式会谈,0,0,0
800,conversational,adj.,对话的，会话的,0,0,0
801,converse,vi.,谈话，交谈,0,0,0
802,conversant,adj.,亲切的，熟悉的,0,0,0
803,conversion,n.,转变；改变信仰,0,0,0
804,convert,vt.,转换；转变信仰,0,0,0
805,converter,n.,炼钢转炉,0,0,0
806,convex,adj.,凸出的,0,0,0
807,convict,vt.,证明…有罪，宣告…有罪,0,0,0
808,conviction,n.,确信，深信，坚信,0,0,0
809,convincing,adj.,令人信服的,0,0,0
810,unconvincing,adj.,不足以令人相信的,0,0,0
811,convinced,adj.,确信的，深信的,0,0,0
812,convivial,adj.,欢乐的，快乐的,0,0,0
813,cooperate,vi.,合作,0,0,0
814,cooperation,n.,合作，协作,0,0,0
815,cooperative,adj.,合作的，协力的,0,0,0
816,coordinate,vt.,使…协调，相配合,0,0,0
817,coordinated,adj.,协调的，配合的,0,0,0
818,coordination,n.,调和,0,0,0
819,copper,n.,铜,0,0,0
820,reef,n.,礁，暗礁,0,0,0
821,core,n.,中心，核心；地核,0,0,0
822,crust,n.,地壳；外壳,0,0,0
823,mantle,n.,地幔,0,0,0
824,corps,n.,军团，兵团,0,0,0
825,correlate,vt.,使相互关联；使相互影响,0,0,0
826,correlated,adj.,有相互关系的,0,0,0
827,correspondence,n.,通信；信件,0,0,0
828,corrosion,n.,腐蚀，侵蚀,0,0,0
829,corrosive,adj.,腐蚀的，腐蚀性的,0,0,0
830,rodent,n.,啮齿类动物,0,0,0
831,corruption,n.,腐败，贪污，堕落,0,0,0
832,cosmic,adj.,宇宙的,0,0,0
833,cosmopolitan,adj.,世界性的，全球的,0,0,0
834,costume,n.,服装,0,0,0
835,counsel,n./vt.,劝告,0,0,0
836,counseling,n.,咨询服务,0,0,0
837,counselor,n.,顾问，法律顾问,0,0,0
838,counteract,vt.,消除，抵消,0,0,0
839,counterbalance,v.,使平衡,0,0,0
840,counterclockwise,adj./adv.,逆时针的（地）,0,0,0
841,counterfeit,vt.,伪造，仿造,0,0,0
842,counterpart,n.,相似的人或物，配对物,0,0,0
843,countless,adj.,无数的,0,0,0
844,couple,n.,（一）对，（一）双；夫妇,0,0,0
845,courier,n.,送急件的人，信使,0,0,0
846,court,n.,法庭；球场,0,0,0
847,courthouse,n.,法院；郡政府所在地,0,0,0
848,courtship,n.,求爱；求爱时期,0,0,0
849,courtly,adj.,尊严而有礼貌的,0,0,0
850,courteously,adv.,有礼貌地，亲切地,0,0,0
851,cover,vt.,覆盖；包括；报道,0,0,0
852,coverage,n.,新闻报道；报道,0,0,0
853,cowhand,n.,牛仔，牧牛工,0,0,0
854,cowboy,n.,牛仔,0,0,0
855,cozy,adj.,舒适的，惬意的,0,0,0
856,crab,n.,蟹,0,0,0
857,crack,n.,裂缝，裂纹；缺点,0,0,0
858,craft,n.,手艺；容器,0,0,0
859,craftspeople,n.,手工艺人,0,0,0
860,hovercraft,n.,气垫船,0,0,0
861,aircraft,n.,飞行器；飞机，飞艇,0,0,0
862,spacecraft,n.,太空船,0,0,0
863,cram,v.,填塞；匆忙准备,0,0,0
864,cramped,adj.,狭窄的,0,0,0
865,scramble,vt.,搅乱，使混杂；攀爬,0,0,0
866,crash,n./vt.,碰撞，坠毁，撞碎,0,0,0
867,crater,n.,火山口；弹坑,0,0,0
868,crawl,vi.,爬，爬行,0,0,0
869,crayon,n.,彩色蜡笔、粉笔或其绘画,0,0,0
870,canyon,n.,峡谷,0,0,0
871,crazy,adj.,疯狂的，狂热的,0,0,0
872,credence,n.,信任，相信,0,0,0
873,credentials,n.,凭据，文凭,0,0,0
874,credit,n.,学分,0,0,0
875,creditor,n.,债权人,0,0,0
876,creek,n.,小溪，小河,0,0,0
877,creep,vi.,慢慢行进；爬行,0,0,0
878,crevice,n.,缺口，裂缝,0,0,0
879,crew,n.,全体工作人员；同事们,0,0,0
880,screwdriver,n.,螺丝起子,0,0,0
881,crimson,n./adj.,深红色（的）,0,0,0
882,cripple,vt.,削弱；使残废,0,0,0
883,crippling,adj.,令人震惊的,0,0,0
884,crisscross,vi.,交叉往来,0,0,0
885,crossbones,n.,十字骨头,0,0,0
886,crosscut,adj.,横切的,0,0,0
887,crossing,n.,横越，交叉口,0,0,0
888,crossbreeding,n.,（生物）杂种,0,0,0
889,critical,adj.,评论的，批评的,0,0,0
890,critique,n.,（文艺）批评，评论,0,0,0
891,crooked,adj.,不诚实的；欺诈的,0,0,0
892,crow,n.,乌鸦,0,0,0
893,crude,adj.,粗糙的，粗鲁的；原始的,0,0,0
894,crumple,vt.,把…弄皱；起皱,0,0,0
895,crumble,v.,粉碎；崩溃,0,0,0
896,crush,vt.,压垮；粉碎；使变形,0,0,0
897,crust,n.,硬外皮；地壳,0,0,0
898,crustacean,n.,甲壳动物,0,0,0
899,crystal,n.,水晶，晶体,0,0,0
900,crystalline,adj.,水晶的，透明的,0,0,0
901,crystallize,v.,明确；使结晶化,0,0,0
902,crystallized,adj.,变成晶体的,0,0,0
903,crystallization,n.,结晶化,0,0,0
904,cubism,n.,立体主义,0,0,0
905,cube,n.,立方体，立方,0,0,0
906,cubic,adj.,立方体的,0,0,0
907,cue,n.,提示，暗示,0,0,0
908,barbecue,n.,烤肉野餐,0,0,0
909,culinary,adj.,厨房的，烹调的,0,0,0
910,culminate,v.,达到高潮/顶点,0,0,0
911,cultivate,vt.,耕种；培养,0,0,0
912,cultivation,n.,耕种；培养,0,0,0
913,culture,n.,文明，文化,0,0,0
914,horticulture,n.,园艺,0,0,0
915,agriculture,n.,农业，农艺，农学,0,0,0
916,cumbersome,adj.,笨重的，难处理的,0,0,0
917,curator,n.,（博物馆等）馆长,0,0,0
918,curious,adj.,（令人）好奇的,0,0,0
919,curiosity,n.,好奇心,0,0,0
920,currency,n.,通货，货币,0,0,0
921,current,n.,（液体、气体）流，趋势,0,0,0
922,currently,adv.,现在，当前,0,0,0
923,concurrent,adj.,并发的；协作的，一致的,0,0,0
924,curriculum,n.,学校的全部课程,0,0,0
925,cushion,n.,垫子，软垫,0,0,0
926,custodian,n.,看守人，管理人,0,0,0
927,custom,n.,习惯，传统，惯例,0,0,0
928,customs,n.,关税,0,0,0
929,customer,n.,消费者,0,0,0
930,customarily,adv.,通常,0,0,0
931,accustomed,adj.,通常的，习惯的,0,0,0
932,cuticle,n.,表皮,0,0,0
933,cylinder,n.,圆筒，圆柱体,0,0,0
934,dagger,n.,短剑，匕首,0,0,0
935,daisy,n.,雏菊,0,0,0
936,damp,adj.,潮湿的，有湿气的,0,0,0
937,dampen,vt.,使潮湿,0,0,0
938,dangerous,adj.,危险的,0,0,0
939,daring,adj.,大胆的，勇敢的,0,0,0
940,dart,v.,飞奔；投掷,0,0,0
941,date,vt.,注明…的日期,0,0,0
942,dated,adj.,陈旧的，过时的,0,0,0
943,outdated,adj.,过时的，不流行的,0,0,0
944,validate,vt.,（法律）使有效，使生效,0,0,0
945,inundate,vt.,淹没,0,0,0
946,daunting,adj.,使人畏缩的,0,0,0
947,dawn,n.,黎明；开端，开始,0,0,0
948,dawning,n.,拂晓，黎明,0,0,0
949,dazzling,adj.,眼花缭乱的；耀眼的,0,0,0
950,deadly,adj.,致命的；极度的,0,0,0
951,deal,n.,交易；份量,0,0,0
952,debatable,adj.,未决定的，有争执的,0,0,0
953,debate,n.,争论，辩论,0,0,0
954,debris,n.,废墟，残骸；碎片,0,0,0
955,debt,n.,债务,0,0,0
956,debtor,n.,债务人,0,0,0
957,decadent,adj.,颓废的,0,0,0
958,decay,vi./n.,腐烂,0,0,0
959,deceive,vt.,欺骗，行骗,0,0,0
960,decent,adj.,适当的，可接受的,0,0,0
961,deceptive,adj.,欺骗的，导致误解的,0,0,0
962,deception,n.,欺骗，诡计,0,0,0
963,deciduous,adj.,每年落叶的,0,0,0
964,decimal,adj.,十进制的，小数的,0,0,0
965,deck,n.,一副（纸牌）,0,0,0
966,declaration,n.,宣布，宣言,0,0,0
967,declare,vt.,宣布，声明,0,0,0
968,decline,vi./n.,衰退；下降，减退,0,0,0
969,decomposition,n.,腐烂，分解,0,0,0
970,decompose,v.,分解，（使）腐烂,0,0,0
971,decorate,vt.,装饰，装潢，修饰,0,0,0
972,decoration,n.,装饰，装饰品,0,0,0
973,decorative,adj.,装饰的，可作装饰的,0,0,0
974,decrease,v.,减少,-1,2020-08-14,1
975,defecate,vi.,排粪；通大便,0,0,0
976,defect,n.,缺点，瑕疵,0,0,0
977,defective,adj.,有缺陷的,0,0,0
978,defend,vt.,防护；辩护,0,0,0
979,defense,n.,防卫；防卫物,0,0,0
980,defensive,adj.,自卫的,0,0,0
981,defer,vi.,遵从，听从,0,0,0
982,deference,n.,尊重，顺从；敬意,0,0,0
983,deficiency,n.,缺乏；不足,0,0,0
984,deficient,adj.,缺乏的，不足的,0,0,0
985,deficit,n.,赤字，不足额,0,0,0
986,definite,adj.,清楚的；明确的；确切的,0,0,0
987,definitely,adv.,明确地，肯定地,0,0,0
988,definitive,adj.,决定性的，最后的,0,0,0
989,definition,n.,定义,0,0,0
990,deform,vt.,使变形,0,0,0
991,deformation,n.,损坏，变形,0,0,0
992,deft,adj.,灵巧的，熟练的,0,0,0
993,adept,adj.,熟练的，拿手的,0,0,0
994,degrade,v.,使降级，贬低,0,0,0
995,degradation,n.,退化；降级，降格,0,0,0
996,dehydrate,vt.,使脱水,0,0,0
997,dehydrated,adj.,干燥的，脱水的,0,0,0
998,dehydration,n.,脱水，干燥,0,0,0
999,deign,vi.,屈尊,0,0,0
1000,deity,n.,神，被奉若神明的人或物,0,0,0
1001,delay,vt./n.,推迟，耽搁,0,0,0
1002,delectable,adj.,美味的,0,0,0
1003,delegate,n.,代表,0,0,0
1004,deliberate,adj.,故意的，早有准备的,0,0,0
1005,deliberately,adv.,故意地,0,0,0
1006,delicate,adj.,脆的，易损的；娇弱的,0,0,0
1007,delicious,adj.,美味的，可口的,0,0,0
1008,delirium,n.,精神错乱，发狂,0,0,0
1009,delta,n.,三角洲,0,0,0
1010,demobilize,vt.,遣散，使复员,0,0,0
1011,immobilize,vt.,使固定不动,0,0,0
1012,democracy,n.,民主政治，民主主义,0,0,0
1013,demolish,vt.,破坏，摧毁,0,0,0
1014,demolition,n.,破坏，拆除,0,0,0
1015,demonstrate,vt.,演示；论证,0,0,0
1016,demonstration,n.,实证；示范,0,0,0
1017,denomination,n.,宗派，教派,0,0,0
1018,denote,vt.,指示，表示,0,0,0
1019,denounce,vt.,（公开）谴责，斥责,0,0,0
1020,dense,adj.,密集的，浓厚的,0,0,0
1021,condense,vt.,使浓缩；精简,0,0,0
1022,condenser,n.,冷凝器；电容器,0,0,0
1023,density,n.,密度,0,0,0
1024,dent,n.,缺口，凹痕,0,0,0
1025,indent,vt.,使凹进,0,0,0
1026,indenture,vt.,以契约束缚（学徒等）,0,0,0
1027,rodent,n.,啮齿类动物,0,0,0
1028,edentate,n.,贫齿类动物,0,0,0
1029,dentistry,n.,牙科,0,0,0
1030,dental,adj.,牙齿的,0,0,0
1031,dentist,n.,牙科医生,0,0,0
1032,deny,vt.,否认，否定,0,0,0
1033,depart,vi.,离开，出发,0,0,0
1034,departure,n.,离开，出发,0,0,0
1035,dependent,adj.,依赖的；从属的，由…而定的,0,0,0
1036,dependence,n.,依赖，信赖,0,0,0
1037,dependable,adj.,可靠的，可信赖的,0,0,0
1038,independent,adj.,独立自主的，不受约束的,0,0,0
1039,interdependent,adj.,相互依赖的，互助的,0,0,0
